mode,ox/red,error,control changes,counter inc.,Ns,time/s,control/V,Voltage(V),Current(A),<I>/mA,dQ/mA.h,I Range,Pwe/W,Rwe/Ohm,Power density(W/cm2)
2,0,0,1,0,1,252482.613504559,0.54766679,0.54814172,27.7986884765625,-27798.6884765625,-18.8781496785976,26,-15.237621,0.019718258,0.609504836611486
2,0,0,1,0,1,252482.615504561,0.54756671,0.54831338,27.8038275390625,-27803.8275390625,-18.8935962488016,26,-15.245211,0.019720787,0.6098084261952176
2,0,0,1,0,1,252482.617504561,0.5474667,0.54804635,27.82097734375,-27820.97734375,-18.9090523464579,26,-15.247185,0.019699033,0.6098874034669953
2,0,0,1,0,1,252482.619504563,0.54736662,0.54789376,27.8423001953125,-27842.3001953125,-18.9245202899257,26,-15.254622,0.019678466,0.6101849016423401
2,0,0,1,0,1,252482.621504563,0.54726654,0.54789376,27.864334765625,-27864.334765625,-18.9400004750386,26,-15.266695,0.019662905,0.6106678057854801
2,0,0,1,0,1,252482.623504562,0.54716653,0.54768395,27.886165234375,-27886.165234375,-18.9554927881896,26,-15.272805,0.019639987,0.610912205036607
2,0,0,1,0,1,252482.625504562,0.54706645,0.54755044,27.9000074218749,-27900.0074218749,-18.9709927914448,26,-15.276661,0.019625459,0.6110664535940347
2,0,0,1,0,1,252482.627504562,0.54696637,0.54762673,27.9161376953125,-27916.1376953125,-18.9865017561801,26,-15.287623,0.019616852,0.6115049280125487
2,0,0,1,0,1,252482.629504562,0.54686636,0.54737878,27.9297255859375,-27929.7255859375,-19.0020182695264,26,-15.288139,0.01959843,0.6115255646786101
2,0,0,1,0,1,252482.631504563,0.54676628,0.5473597,27.937512109375,-27937.512109375,-19.0175391082851,26,-15.291868,0.019592285,0.6116747298773546
2,0,0,1,0,1,252482.633504564,0.5466662,0.54728341,27.9433634765625,-27943.3634765625,-19.0330631986714,26,-15.292939,0.019585453,0.6117175700129033
2,0,0,1,0,1,252482.635504565,0.54656619,0.54713082,27.909269140625,-27909.269140625,-19.0485683471089,26,-15.270021,0.01960391,0.6108008524204341
2,0,0,1,0,1,252482.637504566,0.54646611,0.54713082,27.902957421875,-27902.957421875,-19.064069989687,26,-15.266568,0.019608345,0.6106627189862222
2,0,0,1,0,1,252482.639504565,0.5463661,0.54688287,27.932575,-27932.575,-19.0795880862582,26,-15.275846,0.019578677,0.61103387129961
2,0,0,1,0,1,252482.641504565,0.54626602,0.5467875,27.949064453125,-27949.064453125,-19.0951153432027,26,-15.282199,0.019563714,0.6112879631865235
2,0,0,1,0,1,252482.643504565,0.54616594,0.54680657,28.0092144531249,-28009.2144531249,-19.1106760165967,26,-15.315622,0.019522382,0.6126248993403061
2,0,0,1,0,1,252482.645504565,0.54606593,0.54657769,28.0491115234375,-28049.1115234375,-19.1262588552469,26,-15.331018,0.019486453,0.613240743321314
2,0,0,1,0,1,252482.647504566,0.54596585,0.54652047,28.070534765625,-28070.534765625,-19.1418535956983,26,-15.341122,0.019469542,0.6136448741304287
2,0,0,1,0,1,252482.649504567,0.54586577,0.54652047,28.086869921875,-28086.869921875,-19.1574574110195,26,-15.350049,0.019458219,0.6140019740212797
2,0,0,1,0,1,252482.651504568,0.54576576,0.54627252,28.079184765625,-28079.184765625,-19.1730569568094,26,-15.338887,0.019454714,0.6135554808585432
2,0,0,1,0,1,252482.653504568,0.54566568,0.54629159,28.0867158203125,-28086.7158203125,-19.1886606871697,26,-15.343536,0.019450177,0.6137414657342669
2,0,0,1,0,1,252482.655504567,0.54556561,0.54615808,28.092721484375,-28092.721484375,-19.2042677535759,26,-15.343067,0.019441266,0.6137226731152401
2,0,0,1,0,1,252482.657504567,0.54546559,0.54610085,28.1088541015625,-28108.8541015625,-19.2198837823303,26,-15.350269,0.019428072,0.6140107646955708
2,0,0,1,0,1,252482.659504567,0.54536551,0.54606271,28.1300738281249,-28130.0738281249,-19.2355115998216,26,-15.360785,0.019412061,0.6144313738834382
2,0,0,1,0,1,252482.661504567,0.54526544,0.54573846,28.152107421875,-28152.107421875,-19.2511516588494,26,-15.363688,0.019385351,0.6145475100067455
