mode,ox/red,error,control changes,counter inc.,Ns,time/s,control/V,Voltage(V),<I>/mA,Current(A),dQ/mA.h,I Range,Pwe/W,Rwe/Ohm,Power density(W/cm2)
2,0,0,0,0,1,239.741193943627,0.83724707,0.83762914,-1233.82447725183,1.23382447725183,-0.414496334555519,26,-1.0334873,0.67888844,0.041339493431656
2,0,0,0,0,1,239.744393943547,0.837147,0.83753377,-1236.81414794921,1.23681414794921,-0.415595724909252,26,-1.0358737,0.67717028,0.041434944644849585
2,0,0,1,0,1,239.747793943461,0.83704698,0.8375147,-1240.55977136948,1.24055977136948,-0.416767364625507,26,-1.038987,0.67511034,0.041559481790023146
2,0,0,0,0,1,239.751193943375,0.8369469,0.83734304,-1243.52330824908,1.24352330824908,-0.417941803203794,26,-1.0412556,0.67336339,0.04165022348960567
2,0,0,0,0,1,239.754393943294,0.83684683,0.8374384,-1247.78698730468,1.24778698730468,-0.41905094719251,26,-1.0449448,0.67113894,0.041797789527570066
2,0,0,1,0,1,239.757793943208,0.83674681,0.83696157,-1249.6598403033,1.2496598403033,-0.420231181397967,26,-1.0459173,0.66975152,0.04183669047624797
2,0,0,0,0,1,239.761193943122,0.83664674,0.83701879,-1252.3538459329,1.2523538459329,-0.421413960009892,26,-1.0482436,0.66835648,0.04192974803098409
2,0,0,1,0,1,239.764593943036,0.83654672,0.83713323,-1256.06579589843,1.25606579589843,-0.422600244298087,26,-1.0514944,0.66647243,0.042059776672518936
2,0,0,1,0,1,239.767793942955,0.83644664,0.83688527,-1259.90481567382,1.25990481567382,-0.423720159689797,26,-1.0543958,0.66424483,0.042175831273579406
2,0,0,0,0,1,239.77119394287,0.83634657,0.83684713,-1263.36974379595,1.26336974379595,-0.424913342191696,26,-1.0572473,0.66239285,0.04228989376897904
2,0,0,1,0,1,239.774593942784,0.83624655,0.83654195,-1265.9740708295,1.2659740708295002,-0.426108984288321,26,-1.0590404,0.66078919,0.042361616714445924
2,0,0,1,0,1,239.777793942703,0.83614647,0.83659917,-1270.30511474609,1.2703051147460902,-0.427238144390318,26,-1.0627362,0.65858126,0.04250944818573335
2,0,0,0,0,1,239.781193942617,0.8360464,0.83640844,-1271.96097340303,1.2719609734030302,-0.428439440756691,26,-1.0638789,0.657574,0.042555155740196395
2,0,0,1,0,1,239.784593942531,0.83594638,0.83633214,-1273.63723575367,1.27363723575367,-0.42964232034111,26,-1.0651838,0.65664864,0.04260735019846206
2,0,0,1,0,1,239.78779394245,0.8358463,0.83631307,-1278.03378295898,1.27803378295898,-0.430778350370407,26,-1.0688363,0.65437478,0.04275345426360553
2,0,0,0,0,1,239.791193942364,0.83574629,0.83608419,-1281.42013729319,1.28142013729319,-0.431988580486509,26,-1.0713751,0.65246689,0.04285500470153862
2,0,0,1,0,1,239.794593942278,0.83564621,0.83608419,-1284.65305463005,1.28465305463005,-0.433201863886303,26,-1.0740781,0.6508249,0.04296312434445564
2,0,0,1,0,1,239.797793942198,0.83554614,0.83583623,-1286.49397277832,1.28649397277832,-0.434345414084328,26,-1.0752983,0.64970088,0.04301193088499014
2,0,0,0,0,1,239.801193942112,0.83544612,0.83587438,-1290.78955796185,1.29078955796185,-0.435564493084165,26,-1.0789379,0.64756829,0.043157516858873424
2,0,0,1,0,1,239.804593942026,0.83534604,0.83591253,-1295.33967141544,1.2953396714154402,-0.436787869338777,26,-1.0827906,0.64532304,0.04331162647768996
2,0,0,1,0,1,239.807793941945,0.83524597,0.8356455,-1298.16649627685,1.29816649627685,-0.437941795113245,26,-1.084807,0.6437121,0.043392279634580665
2,0,0,0,0,1,239.811193941859,0.83514595,0.83575994,-1302.46403234145,1.30246403234145,-0.439171899971644,26,-1.0885472,0.64167601,0.043541890460873936
2,0,0,1,0,1,239.814593941773,0.83504587,0.8356455,-1303.39200367647,1.3033920036764701,-0.440402881233851,26,-1.0891737,0.64113134,0.04356694650432903
2,0,0,1,0,1,239.817793941692,0.8349458,0.83543569,-1309.61637878418,1.30961637878418,-0.441566984681659,26,-1.0941002,0.63792396,0.0437640105217945
2,0,0,0,0,1,239.821193941606,0.83484578,0.83530217,-1313.86905445772,1.31386905445772,-0.442807860909144,26,-1.0974777,0.63575757,0.04389910689137527
2,0,0,1,0,1,239.824593941521,0.83474571,0.83513051,-1316.47326660156,1.31647326660156,-0.444051196738137,26,-1.099427,0.63436949,0.04397707962153307
2,0,0,1,0,1,239.82779394144,0.83464569,0.83518773,-1319.38062286377,1.3193806228637701,-0.445223979514016,26,-1.1019305,0.63301498,0.04407722029662313
2,0,0,0,0,1,239.831193941354,0.83454561,0.834997,-1322.04112333409,1.3220411233340899,-0.446472573792987,26,-1.1039003,0.63159686,0.044156014874423805
2,0,0,1,0,1,239.834593941268,0.83444554,0.83480626,-1325.51352108226,1.32551352108226,-0.447724447572284,26,-1.106547,0.62979835,0.044261879404564504
2,0,0,1,0,1,239.837793941187,0.83434552,0.83472997,-1328.57231903076,1.32857231903076,-0.448905400744756,26,-1.1089991,0.62829095,0.044359965280295066
2,0,0,0,0,1,239.841193941101,0.83424544,0.83472997,-1330.15327722886,1.33015327722886,-0.450161656563441,26,-1.1103188,0.62754422,0.044412752207865926
2,0,0,1,0,1,239.844593941015,0.83414537,0.8346346,-1334.49381031709,1.33449381031709,-0.451422011740578,26,-1.1138147,0.6254316,0.044552588303059214
2,0,0,1,0,1,239.847793940934,0.83404535,0.83436757,-1338.24108886718,1.33824108886718,-0.452611559375127,26,-1.116585,0.62348074,0.04466339861569052
2,0,0,0,0,1,239.851193940849,0.83394527,0.83427227,-1342.8753231273,1.3428753231272998,-0.453879830493291,26,-1.1203237,0.6212582,0.04481294576609584
2,0,0,1,0,1,239.854593940763,0.8338452,0.83431035,-1346.76691750919,1.34676691750919,-0.455151776951895,26,-1.1236216,0.61949128,0.04494486313262054
2,0,0,1,0,1,239.857793940682,0.83374518,0.8341769,-1348.89585113525,1.34889585113525,-0.456350795486238,26,-1.1252178,0.61841458,0.04500871038091457
2,0,0,0,0,1,239.861193940596,0.83364511,0.83423412,-1352.99317842371,1.3529931784237101,-0.457628622322718,26,-1.1287131,0.61658412,0.04514852294273228
2,0,0,1,0,1,239.86459394051,0.83354509,0.83379543,-1355.53757611443,1.3555375761144302,-0.458908852228588,26,-1.130241,0.61510313,0.04520964144629956
2,0,0,1,0,1,239.867793940429,0.83344501,0.83394802,-1359.26437377929,1.35926437377929,-0.460117087227503,26,-1.1335558,0.61352891,0.04534223332679115
2,0,0,0,0,1,239.871193940343,0.83334494,0.83368099,-1363.50009334788,1.36350009334788,-0.461404837308883,26,-1.1367241,0.61142719,0.045468964307494114
2,0,0,1,0,1,239.874593940257,0.8332449200000001,0.83362377,-1364.66760971966,1.3646676097196602,-0.462693689963234,26,-1.1376194,0.61086214,0.045504774304455674
2,0,0,1,0,1,239.877793940177,0.83314484,0.83371913,-1370.42799377441,1.37042799377441,-0.463911848179923,26,-1.142552,0.60836405,0.04570208138788986
2,0,0,0,0,1,239.881193940091,0.83304477,0.83343303,-1372.36071777343,1.37236071777343,-0.465207966560999,26,-1.1437707,0.60729879,0.04575083005067539
2,0,0,1,0,1,239.884593940005,0.83294475,0.83331859,-1375.89296587775,1.37589296587775,-0.466507421008428,26,-1.1465572,0.60565656,0.04586228745264658
2,0,0,1,0,1,239.887793939924,0.83284467,0.83328044,-1380.82831573486,1.3808283157348602,-0.467734823955747,26,-1.1506172,0.60346419,0.04602468906000013
2,0,0,0,0,1,239.891193939838,0.8327446,0.83320415,-1381.58046587775,1.38158046587775,-0.469039649930954,26,-1.1511385,0.60308045,0.04604554310913099
2,0,0,1,0,1,239.894593939752,0.83264458,0.83320415,-1387.17818675321,1.38717818675321,-0.47034976263576,26,-1.1558026,0.60064679,0.04623210487968999
2,0,0,1,0,1,239.897793939671,0.83254451,0.83297527,-1391.1968383789,1.3911968383789002,-0.471586382047653,26,-1.1588326,0.59874725,0.04635330248287243
2,0,0,0,0,1,239.901193939585,0.83244449,0.83295619,-1394.00324563419,1.3940032456341902,-0.472902940593931,26,-1.1611437,0.59752816,0.046445745293243565
2,0,0,1,0,1,239.9045939395,0.83234441,0.83274639,-1396.18845502068,1.39618845502068,-0.474221562969419,26,-1.1626709,0.5964427,0.04650683582712595
2,0,0,1,0,1,239.907793939419,0.83224434,0.8328799,-1400.48397064209,1.4004839706420902,-0.47546643760999,26,-1.166435,0.59470862,0.046657397976799485
2,0,0,0,0,1,239.911193939333,0.83214432,0.83267009,-1406.3361600988,1.4063361600988,-0.476794643969853,26,-1.1710141,0.59208471,0.04684056227998889
2,0,0,1,0,1,239.914593939247,0.83204424,0.83240306,-1408.4614832261,1.4084614832261,-0.478124857565773,26,-1.1724076,0.5910016300000001,0.04689630594118177
2,0,0,1,0,1,239.917793939166,0.83194417,0.83238399,-1412.50637817382,1.41250637817382,-0.479380418790817,26,-1.1757478,0.58929574,0.047029907798590925
2,0,0,0,0,1,239.92119393908,0.83184415,0.8322314,-1415.82540355009,1.41582540355009,-0.480717587159686,26,-1.1782944,0.58780652,0.047131774310082246
2,0,0,1,0,1,239.924593938994,0.83174407,0.83209789,-1417.38197954963,1.4173819795496299,-0.482056225634892,26,-1.1794006,0.58706677,0.0471760221802908
2,0,0,1,0,1,239.927793938914,0.831644,0.83213603,-1424.40152740478,1.4244015274047799,-0.483322360325919,26,-1.1852958,0.58420044,0.04741183328562199
2,0,0,0,0,1,239.931193938828,0.83154398,0.8319453,-1427.02082375919,1.4270208237591901,-0.484670102140426,26,-1.1872033,0.58299452,0.04748813069314346
2,0,0,1,0,1,239.934593938742,0.83144391,0.83190715,-1430.82245950138,1.43082245950138,-0.486021434449725,26,-1.1903114,0.58141887,0.047612457377591344
2,0,0,1,0,1,239.937793938661,0.83134389,0.83171642,-1434.07033538818,1.43407033538818,-0.487296163636737,26,-1.1927398,0.57996905,0.047709593815090254
2,0,0,0,0,1,239.941193938575,0.83124381,0.8316592,-1437.46790268841,1.43746790268841,-0.488653772150463,26,-1.1954834,0.57855844,0.04781933623902084
2,0,0,1,0,1,239.944593938489,0.83114374,0.83160198,-1441.56888355928,1.4415688835592801,-0.490015253846698,26,-1.1988115,0.57687289,0.04795246151497147
2,0,0,1,0,1,239.947793938408,0.83104372,0.83150661,-1444.69324493408,1.44469324493408,-0.491299425619973,26,-1.201272,0.57555926,0.048050879303401454
2,0,0,0,0,1,239.951193938322,0.83094364,0.83143032,-1448.90283203125,1.44890283203125,-0.492667833823098,26,-1.2046617,0.57383442,0.04818646981138594
2,0,0,1,0,1,239.954593938236,0.83084357,0.83122051,-1451.98610552619,1.45198610552619,-0.494039153938929,26,-1.2069206,0.57247138,0.04827682524593573
2,0,0,1,0,1,239.957793938156,0.83074355,0.83127773,-1455.12536621093,1.45512536621093,-0.495332598708894,26,-1.2096133,0.57127565,0.04838453245156962
2,0,0,0,0,1,239.96119393807,0.83064348,0.83097255,-1458.96085851332,1.45896085851332,-0.496710506084654,26,-1.2123564,0.56956464,0.04849425699796012
2,0,0,1,0,1,239.964593937984,0.83054346,0.83087718,-1462.94199505974,1.46294199505974,-0.498092173490524,26,-1.2155252,0.56794953,0.048621004774352425
2,0,0,0,0,1,239.967993937898,0.83044338,0.83097255,-1465.75591681985,1.46575591681985,-0.499476498414569,26,-1.2180029,0.56692421,0.04872011727509515
2,0,0,0,0,1,239.971193937817,0.83034331,0.83076274,-1469.37413024902,1.46937413024902,-0.500782608752568,26,-1.2207013,0.56538546,0.048828051141231704
2,0,0,1,0,1,239.974593937731,0.83024329,0.83068645,-1471.95229204963,1.47195229204963,-0.502172785856246,26,-1.2227309,0.56434333,0.048909232962082806
2,0,0,0,0,1,239.977993937645,0.83014321,0.83057201,-1476.41246840533,1.47641246840533,-0.503567175389395,26,-1.2262669,0.56256098,0.04905067485889906
2,0,0,0,0,1,239.981193937565,0.83004314,0.83040035,-1480.91944122314,1.4809194412231401,-0.504883548226038,26,-1.229756,0.56073296,0.04919024089254
2,0,0,1,0,1,239.984593937479,0.82994312,0.83032405,-1485.2731215533,1.4852731215533,-0.50628630608601,26,-1.233258,0.55903798,0.04933031974577113
2,0,0,0,0,1,239.987993937393,0.82984304,0.83034313,-1486.08129882812,1.48608129882812,-0.507689827244864,26,-1.2339574,0.55874676,0.04935829588413626
2,0,0,0,0,1,239.991193937312,0.82974297,0.83019054,-1492.40116882324,1.49240116882324,-0.509016406061596,26,-1.2389773,0.55627841,0.04955909328967987
2,0,0,1,0,1,239.994593937226,0.82964295,0.83003795,-1495.54057042739,1.49554057042739,-0.510428860963397,26,-1.2413554,0.55500865,0.049654217168775265
2,0,0,0,0,1,239.99799393714,0.82954288,0.82996166,-1500.12049057904,1.5001204905790402,-0.511845641352123,26,-1.2450424,0.55326331,0.049801699702439785
2,0,0,0,0,1,240.001193937059,0.82944286,0.82982814,-1504.29629516601,1.50429629516601,-0.513182793614493,26,-1.2483073,0.55163878,0.04993229586506004
2,0,0,1,0,1,240.004593936973,0.82934278,0.82977092,-1506.91563505284,1.5069156350528399,-0.514605991626103,26,-1.2503948,0.55064189,0.050015790914407166
2,0,0,0,0,1,240.007993936887,0.82924271,0.82980907,-1509.99881519991,1.50999881519991,-0.516032101577546,26,-1.2530107,0.54954284,0.05012042850168557
2,0,0,0,0,1,240.011193936807,0.82914269,0.82937044,-1515.42810058593,1.51542810058593,-0.517379148778067,26,-1.2568513,0.5472846,0.05027405082285268
2,0,0,1,0,1,240.014593936721,0.82904261,0.82956111,-1519.12888470818,1.51912888470818,-0.518813881505118,26,-1.2602103,0.54607683,0.050408409753263196
